customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,payment_method,location,record_source
C0927,2023-11-07,suv,FULL SERVICE,112.47,105.0,4.0,Cash,mall,in-person
C0865,2024-03-19,,Premium Wash,36.57,39.0,,Credit Card,AIRPORT,MOBILE
C0086,2023-11-02,Luxury,deluxe wash,261.2293069658928,55.0,4.0,MOBILE PAY,AIRPORT,In-Person
C0169,2021-05-06,truck,basic wash,23.22,17.0,3.0,Credit Card,highway,in-person
C0724,2021-09-11,luxury,deluxe wash,67.46,60.0,4.0,MOBILE PAY,mall,MOBILE
C0197,2021-08-07,Luxury,basic wash,16.67,19.0,4.0,Cash,highway,in-person
C0832,2024-06-08,HATCHBACK,Basic Wash,16.4,17.0,5.0,Cash,Highway,In-Person
C0132,2024-10-26,Hatchback,full service,110.7,107.0,4.0,credit card,mall,in-person
C0031,04/21/2023,  sedan  ,  basic wash  ,21.36,18.0,5.0,Credit Card,AIRPORT,MOBILE
C0677,2022-05-08,,basic wash,22.26,20.0,,Mobile Pay,highway,in-person
C0096,2024-09-23,SUV,basic wash,20.4,19.0,4.0,CASH,Downtown,In-Person
C0781,2021-08-20,Luxury,basic wash,24.23,18.0,4.0,Cash,highway,Web
C0915,2022-05-13,Van,FULL SERVICE,149.9,95.0,5.0,CASH,mall,In-Person
C0201,2022-08-24,truck,full service,102.22,93.0,3.0,CASH,mall,WEB
C0617,2024-01-05,Luxury,Premium Wash,41.92,39.0,4.0,Membership,highway,Web
C0585,2022-06-16,,deluxe wash,unknown,N/A,,CASH,MALL,MOBILE
C0239,2022-09-24,Luxury,basic wash,22.76,21.0,4.0,CASH,Suburban,in-person
C0707,2022-08-03,  truck  ,  deluxe wash  ,64.58,51.0,2.0,mobile pay,Highway,in-person
C0767,10/23/2021,HATCHBACK!,#PREMIUM WASH,40.86,41.0,1.0,credit card,AIRPORT,Web
C0238,07-01-2022,,FULL SERVICE,125.22,102.0,,mobile pay,Downtown,In-Person
C0330,2023-10-26,Van,Interior Detailing,85.13,77.0,5.0,debit card,MALL,WEB
C0177,10/01/2022,SUV,Premium Wash,44.05,32.0,3.0,Cash,Downtown,In-Person
C0705,06-10-2024,Truck,Interior Detailing,103.27,88.0,3.0,Membership,Suburban,in-person
C0841,05/26/2024,HATCHBACK,FULL SERVICE,132.74,96.0,4.0,MOBILE PAY,Highway,in-person
C0635,2022-02-27,HATCHBACK,basic wash,18.25,22.0,4.0,Cash,Airport,MOBILE
C0511,15-07-2025,SUV,deluxe wash,59.96,52.0,4.0,mobile pay,highway,MOBILE
C0115,05/22/2021,Hatchback,PREMIUM WASH,47.15,41.0,3.0,Membership,Airport,WEB
C0326,2024-01-24,Van,Basic Wash,20.28,15.0,4.0,Mobile Pay,highway,MOBILE
C0241,05/21/2021,Sedan,Interior Detailing,110.07,64.0,4.0,Debit Card,Airport,MOBILE
C0010,23-07-2021,SUV,full service,100.45,90.0,2.0,CASH,Airport,Web
C0916,11/15/2021,luxury,deluxe wash,unknown,N/A,3.0,Mobile Pay,Suburban,Web
C0526,2022-03-08,hatchback,Basic Wash,19.71,18.0,3.0,debit card,Airport,MOBILE
C0042,04/27/2023,Truck,PREMIUM WASH,37.07,38.0,1.0,mobile pay,Downtown,in-person
C0880,2022-12-18,Luxury,PREMIUM WASH,39.95,45.0,5.0,Membership,mall,Web
C0215,2021-09-10,Hatchback,Premium Wash,39.61,38.0,3.0,credit card,mall,WEB
C0810,2025-01-30,truck,Basic Wash,23.65,25.0,4.0,CASH,AIRPORT,WEB
C0016,2025-03-17,SUV,Interior Detailing,116.06,70.0,4.0,Mobile Pay,MALL,WEB
C0529,2023-03-28,truck,basic wash,19.09,21.0,5.0,credit card,mall,MOBILE
C0767,2023-10-05,HATCHBACK,basic wash,19.86,25.0,4.0,CASH,MALL,Web
C0630,2023-11-30,truck,full service,126.57,92.0,5.0,mobile pay,mall,Web
C0505,2022-10-28,Luxury,basic wash,23.47,18.0,5.0,Credit Card,Suburban,MOBILE
C0842,2021-07-05,truck,PREMIUM WASH,46.96,34.0,3.0,membership,Suburban,Web
C0652,09-06-2024,luxury,Interior Detailing,93.89,74.0,3.0,Credit Card,highway,MOBILE
C0167,2022-01-25,SUV,full service,105.64,90.0,4.0,Membership,Highway,WEB
C0955,2021-11-30,SUV,Basic Wash,213.90925795838598,20.0,4.0,credit card,Downtown,In-Person
C0318,2021-09-20,  nan  ,  Basic Wash  ,19.04,21.0,,Mobile Pay,mall,WEB
C0602,2023-01-24,Van,Premium Wash,39.8,33.0,5.0,Cash,Airport,MOBILE
C0932,2024-06-10,,Basic Wash,22.18,17.0,,MOBILE PAY,mall,In-Person
C0490,2024-03-10,HATCHBACK,FULL SERVICE,124.23,119.0,5.0,mobile pay,Highway,Web
C0883,2022-11-04,luxury,Premium Wash,36.83,37.0,2.0,debit card,AIRPORT,in-person
C0988,06/28/2023,suv,PREMIUM WASH,40.52,36.0,4.0,Mobile Pay,AIRPORT,MOBILE
C0574,2022-08-04,Truck,Interior Detailing,113.97,83.0,5.0,Credit Card,mall,MOBILE
C0685,2021-12-10,suv,Interior Detailing,86.06,75.0,3.0,mobile pay,highway,Web
C0829,2022-08-28,luxury,Premium Wash,unknown,N/A,3.0,Debit Card,AIRPORT,Web
C0150,12/14/2022,suv,FULL SERVICE,145.39,118.0,4.0,membership,AIRPORT,In-Person
C0377,2024-04-30,truck,Basic Wash,24.12,18.0,5.0,membership,MALL,WEB
C0979,2021-11-24,SUV,deluxe wash,70.33,50.0,4.0,membership,highway,In-Person
C0096,2024-12-25,suv,basic wash,18.58,15.0,3.0,Debit Card,mall,in-person
C0273,2022-04-09,Van,basic wash,21.71,16.0,4.0,Credit Card,mall,in-person
C0654,2023-11-24,HATCHBACK,full service,111.94,102.0,3.0,debit card,AIRPORT,MOBILE
C0188,01-05-2022,Sedan,PREMIUM WASH,35.18,31.0,2.0,mobile pay,mall,Web
C0996,2023-01-16,truck,Basic Wash,18.61,23.0,3.0,mobile pay,Suburban,in-person
C0152,2024-11-25,Truck,Premium Wash,37.15,33.0,1.0,MOBILE PAY,highway,WEB
C0478,14-11-2022,,PREMIUM WASH,48.93,39.0,,MOBILE PAY,Suburban,WEB
C0717,2022-04-24,suv,Premium Wash,43.28,33.0,4.0,CASH,Airport,WEB
C0173,2022-11-19,suv,Basic Wash,21.67,16.0,2.0,Credit Card,Airport,MOBILE
C0314,2023-10-04,Luxury,Interior Detailing,604.8241605031591,71.0,3.0,mobile pay,mall,In-Person
C0930,14-12-2023,Van,basic wash,15.8,16.0,3.0,debit card,MALL,In-Person
C0658,2022-12-15,Hatchback,Basic Wash,22.77,16.0,4.0,credit card,Airport,In-Person
C0971,08/08/2021,Sedan,deluxe wash,69.91,50.0,4.0,membership,AIRPORT,Web
C0650,2024-02-23,LUXURY,full service,107.48,91.0,4.0,MOBILE PAY,MALL,In-Person
C0151,2024-07-02,Hatchback,full service,139.08,99.0,2.0,Mobile Pay,mall,WEB
C0351,2021-05-02,suv,Premium Wash,49.33,31.0,2.0,Cash,Airport,In-Person
C0859,24-07-2022,suv,Interior Detailing,119.91,62.0,2.0,Membership,highway,MOBILE
C0021,2022-04-11,suv,basic wash,-16.2,22.0,4.0,debit card,AIRPORT,WEB
C0871,2022-10-14,SUV,Premium Wash,44.37,32.0,4.0,Credit Card,highway,In-Person
C0888,31-08-2024,Hatchback,FULL SERVICE,109.96,113.0,5.0,mobile pay,AIRPORT,WEB
C0481,2022-07-26,HATCHBACK,Premium Wash,40.1,32.0,5.0,Credit Card,Downtown,MOBILE
C0310,2024-02-14,Truck,basic wash,20.37,18.0,4.0,credit card,MALL,in-person
C0687,2021-12-25,Van,Premium Wash,45.33,31.0,5.0,Debit Card,Suburban,Web
C0419,2022-09-21,Truck,PREMIUM WASH,41.81,34.0,4.0,Credit Card,highway,in-person
C0117,2022-06-16,SUV,Interior Detailing,84.75,78.0,4.0,mobile pay,MALL,In-Person
C0470,2022-01-12,suv,full service,123.04,101.0,4.0,debit card,AIRPORT,WEB
C0435,2023-07-10,truck,Interior Detailing,109.33,74.0,4.0,MOBILE PAY,AIRPORT,MOBILE
C0212,2022-02-06,SUV,basic wash,16.92,20.0,4.0,Credit Card,mall,MOBILE
C0027,2024-09-29,HATCHBACK,PREMIUM WASH,227.44524025442666,39.0,5.0,credit card,highway,Web
C0009,2023-08-25,luxury,basic wash,15.57,17.0,5.0,Membership,Suburban,In-Person
C0815,2025-01-17,Van,Premium Wash,46.82,33.0,4.0,CASH,MALL,Web
C0163,2023-05-02,Van,Basic Wash,15.39,20.0,4.0,Cash,Highway,WEB
C0058,2024-12-08,hatchback,Basic Wash,24.45,22.0,4.0,membership,AIRPORT,In-Person
C0247,2021-06-19,Hatchback,full service,126.1,116.0,3.0,membership,highway,in-person
C0022,2022-01-09,Truck,FULL SERVICE,125.98,110.0,4.0,Membership,AIRPORT,WEB
C0975,2025-05-16,Van,Interior Detailing,105.0,61.0,5.0,membership,AIRPORT,Web
C0586,2024-09-23,HATCHBACK,Basic Wash,20.3,22.0,4.0,Membership,mall,WEB
C0438,2024-03-02,TRUCK,full service,102.65,101.0,3.0,membership,Airport,in-person
C0607,2024-11-09,VAN,FULL SERVICE,148.09,112.0,3.0,CASH,Airport,in-person
C0631,08-09-2025,luxury,Interior Detailing,109.17,65.0,5.0,Membership,AIRPORT,in-person
C0275,2023-06-26,HATCHBACK,Interior Detailing,80.17,60.0,3.0,mobile pay,Suburban,WEB
C0109,2024-01-04,SUV,FULL SERVICE,109.02,95.0,4.0,debit card,Suburban,In-Person
C0787,2021-09-15,SUV,Basic Wash,18.53,22.0,4.0,CASH,MALL,in-person
C0745,2023-11-21,HATCHBACK,Basic Wash,24.12,25.0,5.0,MOBILE PAY,Highway,in-person
C0134,2022-02-24,suv,FULL SERVICE,113.48,97.0,5.0,Cash,Suburban,WEB
C0298,04/10/2025,SUV,Basic Wash,24.19,21.0,4.0,mobile pay,highway,In-Person
C0282,2023-08-26,truck,Interior Detailing,110.68,80.0,4.0,Credit Card,MALL,In-Person
C0618,2022-02-08,SUV,Interior Detailing,114.22,68.0,3.0,membership,highway,in-person
C0323,05/24/2021,truck,Basic Wash,17.11,18.0,4.0,Debit Card,AIRPORT,In-Person
C0638,2021-10-08,truck,PREMIUM WASH,41.3,41.0,3.0,Membership,mall,in-person
C0433,2024-08-23,HATCHBACK,Basic Wash,22.65,19.0,,Debit Card,Airport,WEB
C0950,2023-08-15,truck,Basic Wash,18.91,18.0,0.0,CASH,AIRPORT,Web
C0132,2023-12-28,  SUV  ,  full service  ,120.44,108.0,3.0,membership,Airport,WEB
C0379,2024-02-15,HATCHBACK,PREMIUM WASH,35.62,43.0,4.0,membership,Downtown,Web
C0979,2023-03-01,suv,Basic Wash,17.08,25.0,5.0,Mobile Pay,MALL,In-Person
C0057,08/28/2021,,full service,110.1,109.0,,debit card,Downtown,WEB
C0855,2024-06-15,Hatchback,deluxe wash,57.15,52.0,5.0,MOBILE PAY,mall,in-person
C0915,2025-01-27,HATCHBACK,Interior Detailing,-105.16,89.0,4.0,credit card,Highway,Web
C0539,19-06-2022,SUV,Interior Detailing,94.13,73.0,4.0,debit card,mall,In-Person
C0517,2023-10-24,Van,Premium Wash,48.27,38.0,4.0,Credit Card,AIRPORT,In-Person
C0476,2021-08-15,,Basic Wash,19.07,19.0,,mobile pay,MALL,WEB
C0039,2022-09-02,Truck,FULL SERVICE,146.61,104.0,5.0,MOBILE PAY,Downtown,WEB
C0235,2024-01-22,truck,Premium Wash,46.93,35.0,5.0,CASH,highway,MOBILE
C0181,2021-07-24,  nan  ,  FULL SERVICE  ,105.16,116.0,,debit card,AIRPORT,Web
C0746,2023-03-27,SUV,Premium Wash,46.6,36.0,4.0,MOBILE PAY,Highway,MOBILE
C0642,22-10-2021,truck,Premium Wash,37.53,38.0,2.0,Credit Card,MALL,in-person
C0521,2023-08-03,truck,FULL SERVICE,-108.23,95.0,3.0,Cash,Suburban,WEB
C0678,2023-09-02,Van,FULL SERVICE,134.48,113.0,5.0,Cash,Airport,WEB
C0221,2021-03-29,HATCHBACK,basic wash,16.37,20.0,4.0,Credit Card,MALL,In-Person
C0513,2024-01-04,SUV,PREMIUM WASH,44.86,33.0,3.0,Debit Card,Downtown,in-person
C0498,2022-07-23,truck,basic wash,18.97,20.0,2.0,Debit Card,AIRPORT,WEB
C0531,2022-11-17,Luxury,Premium Wash,36.06,31.0,3.0,debit card,Downtown,Web
C0897,2023-11-26,Luxury,FULL SERVICE,129.87,120.0,3.0,membership,Downtown,Web
C0912,2024-02-07,Truck,full service,119.83,110.0,5.0,mobile pay,Suburban,In-Person
C0873,2021-09-27,  suv  ,  full service  ,128.13,100.0,5.0,Membership,Airport,WEB
C0551,2021-11-28,Hatchback,basic wash,19.22,15.0,4.0,CASH,AIRPORT,In-Person
C0945,2024-03-25,luxury,PREMIUM WASH,41.19,42.0,5.0,credit card,AIRPORT,WEB
C0297,12/06/2022,Sedan,FULL SERVICE,137.6,108.0,3.0,membership,mall,in-person
C0426,2023-08-12,suv,full service,108.94,120.0,4.0,Membership,Highway,In-Person
C0938,2022-09-21,Hatchback,Interior Detailing,114.16,78.0,5.0,Cash,highway,in-person
C0899,2022-05-21,,Basic Wash,21.66,25.0,,mobile pay,Highway,in-person
C0497,2021-10-19,SUV,Basic Wash,19.97,16.0,4.0,MOBILE PAY,Downtown,in-person
C0511,2025-03-22,Van,basic wash,18.29,15.0,2.0,debit card,MALL,WEB
C0699,2024-05-30,Truck,Interior Detailing,80.87,69.0,3.0,Mobile Pay,Downtown,in-person
C0606,06/07/2024,Truck,Basic Wash,19.39,20.0,,Membership,MALL,MOBILE
C0939,2026-04-26,Luxury,basic wash,17.34,21.0,4.0,mobile pay,MALL,WEB
C0977,25-03-2024,Hatchback,Basic Wash,23.78,16.0,2.0,Credit Card,highway,WEB
C0901,,,,,,,,,
C0978,2024-10-15,Van,deluxe wash,74.37,57.0,4.0,Debit Card,mall,In-Person
C0041,2022-10-22,SEDAN,PREMIUM WASH,42.95,39.0,3.0,Membership,MALL,in-person
C0211,2022-10-25,Truck,Interior Detailing,102.53,86.0,4.0,membership,Suburban,WEB
C0955,2021-07-08,  Hatchback  ,  Basic Wash  ,17.03,16.0,3.0,Credit Card,MALL,in-person
C0490,2021-05-11,HATCHBACK,FULL SERVICE,883.5060556315822,111.0,5.0,Membership,MALL,Web
C0818,2023-02-12,,Premium Wash,42.96,30.0,,MOBILE PAY,Suburban,MOBILE
C0075,01/06/2023,Van,Basic Wash,23.9,23.0,3.0,Cash,Suburban,WEB
C0556,2022-06-12,Luxury,full service,148.82,94.0,5.0,membership,MALL,In-Person
C0485,2025-01-31,truck,Basic Wash,17.65,21.0,3.0,Mobile Pay,Downtown,WEB
C0410,2023-07-11,HATCHBACK,full service,139.85,91.0,5.0,CASH,Airport,in-person
C0237,2021-11-17,Truck,PREMIUM WASH,36.91,36.0,1.0,debit card,Highway,In-Person
C0844,2024-11-02,suv,FULL SERVICE,101.07,105.0,3.0,credit card,Suburban,MOBILE
C0289,2023-09-21,Hatchback,full service,109.14,103.0,5.0,MOBILE PAY,Downtown,MOBILE
C0611,2021-04-16,truck,Basic Wash,15.05,23.0,5.0,mobile pay,Highway,MOBILE
C0393,2021-03-08,,PREMIUM WASH,42.89,31.0,,Credit Card,Suburban,Web
C0586,2024-03-15,,Basic Wash,19.68,23.0,,Mobile Pay,highway,In-Person
C0088,2021-04-14,Luxury,full service,139.15,94.0,3.0,Membership,Suburban,Web
C0856,2021-06-02,Hatchback,FULL SERVICE,133.32,105.0,7.0,Cash,Highway,Web
C0245,2021-03-24,truck,FULL SERVICE,122.96,104.0,4.0,Mobile Pay,mall,In-Person
C0589,2023-02-04,suv,FULL SERVICE,107.05,98.0,1.0,CASH,Airport,WEB
C0404,07-09-2021,  suv  ,  full service  ,141.7,103.0,10.0,membership,Highway,MOBILE
C0081,04-03-2023,Truck,basic wash,22.97,15.0,4.0,Debit Card,Suburban,WEB
C0928,2022-05-22,truck,Basic Wash,17.26,20.0,4.0,MOBILE PAY,Highway,in-person
C0445,2022-04-05,Luxury,FULL SERVICE,147.65,99.0,4.0,Mobile Pay,Highway,MOBILE
C0844,05-07-2022,  Sedan  ,  FULL SERVICE  ,118.12,91.0,2.0,Membership,Suburban,in-person
C0735,2024-12-02,,full service,124.34,109.0,,credit card,Suburban,WEB
C0967,2023-09-11,HATCHBACK,deluxe wash,66.41,51.0,5.0,Debit Card,MALL,Web
C0799,2022-10-24,SEDAN,Basic Wash,20.83,19.0,5.0,mobile pay,highway,Web
C0040,2021-06-11,suv,PREMIUM WASH,36.97,31.0,4.0,debit card,MALL,In-Person
C0713,2024-02-18,truck,PREMIUM WASH,41.14,37.0,1.0,Membership,mall,MOBILE
C0111,05-07-2022,suv,Basic Wash,16.45,21.0,4.0,mobile pay,Downtown,Web
C0269,12/16/2022,luxury,Basic Wash,17.65,17.0,5.0,Membership,Suburban,in-person
C0613,2021-11-19,Truck,Premium Wash,40.62,43.0,6.0,membership,MALL,Web
C0884,2022-03-29,Luxury,Interior Detailing,94.56,69.0,5.0,credit card,Highway,WEB
C0432,2024-08-23,luxury,FULL SERVICE,127.42,119.0,4.0,membership,Suburban,In-Person
C0628,2022-05-02,TRUCK,FULL SERVICE,144.53,104.0,3.0,Credit Card,mall,In-Person
C0351,2021-09-16,nan!,#basic wash,20.28,19.0,,Mobile Pay,AIRPORT,MOBILE
C0709,07/31/2021,suv!,#Basic Wash,18.63,23.0,4.0,mobile pay,Airport,In-Person
C0834,27-03-2022,Sedan,PREMIUM WASH,48.59,42.0,4.0,Mobile Pay,Suburban,MOBILE
C0737,2023-08-09,Sedan,basic wash,151.395767370366,24.0,4.0,mobile pay,Suburban,Web
C0534,2024-01-24,,Premium Wash,43.49,30.0,,MOBILE PAY,MALL,MOBILE
C0019,2021-10-06,luxury,Premium Wash,37.88,41.0,,mobile pay,mall,MOBILE
C0216,2024-11-04,truck,basic wash,138.39198611083555,16.0,4.0,CASH,Airport,In-Person
C0398,2022-06-19,Sedan,Basic Wash,18.34,21.0,4.0,credit card,Downtown,In-Person
C0082,25-09-2021,SUV,basic wash,17.58,21.0,3.0,Credit Card,Suburban,In-Person
C0790,08/05/2024,truck,Premium Wash,45.71,41.0,5.0,credit card,MALL,MOBILE
C0974,2023-01-03,Truck,basic wash,18.27,24.0,4.0,credit card,MALL,Web
C0628,2022-07-01,VAN,basic wash,17.35,20.0,5.0,mobile pay,mall,MOBILE
C0555,2021-12-29,Hatchback,PREMIUM WASH,36.55,31.0,3.0,Debit Card,Downtown,MOBILE
C0406,2021-05-31,  HATCHBACK  ,  basic wash  ,22.91,17.0,3.0,Mobile Pay,AIRPORT,In-Person
C0651,31-05-2021,  TRUCK  ,  PREMIUM WASH  ,45.42,38.0,4.0,Debit Card,Downtown,In-Person
C0972,04-02-2025,Hatchback,Interior Detailing,109.41,68.0,4.0,membership,highway,Web
C0013,2022-08-29,Luxury,Interior Detailing,101.55,67.0,5.0,Cash,Downtown,in-person
C0947,2023-08-29,luxury,Interior Detailing,106.8,88.0,5.0,mobile pay,Airport,Web
C0999,22-05-2024,luxury,PREMIUM WASH,40.56,41.0,4.0,Cash,MALL,WEB
C0916,2022-06-12,  SUV  !,#  deluxe wash  ,66.98,55.0,4.0,Cash,MALL,MOBILE
C0566,2024-12-11,Truck,full service,105.28,94.0,4.0,MOBILE PAY,highway,Web
C0050,2021-09-26,,full service,106.16,92.0,,mobile pay,AIRPORT,Web
C0513,2023-06-25,Hatchback,Interior Detailing,-111.75,88.0,4.0,MOBILE PAY,AIRPORT,WEB
C0983,2022-09-23,HATCHBACK,FULL SERVICE,110.29,120.0,4.0,CASH,MALL,in-person
C0751,2022-02-17,Hatchback,PREMIUM WASH,49.28,31.0,4.0,membership,mall,MOBILE
C0236,2023-12-14,luxury,Premium Wash,44.85,40.0,5.0,Credit Card,Suburban,Web
C0647,11/28/2023,Hatchback,full service,134.41,97.0,5.0,mobile pay,AIRPORT,in-person
C0636,2022-03-25,Luxury,Basic Wash,20.66,17.0,4.0,credit card,MALL,MOBILE
C0309,2023-04-02,suv,deluxe wash,64.51,60.0,4.0,Credit Card,MALL,MOBILE
C0735,2021-06-08,Hatchback,Basic Wash,23.26,17.0,,mobile pay,mall,In-Person
C0999,2024-02-07,Luxury!,#Interior Detailing,94.13,90.0,4.0,MOBILE PAY,highway,in-person
C0183,01/15/2024,SUV,Basic Wash,21.88,20.0,3.0,membership,Suburban,in-person
C0570,2023-03-18,suv,deluxe wash,67.49,58.0,4.0,Credit Card,Highway,WEB
C0008,2022-07-06,SUV,Basic Wash,19.48,18.0,5.0,debit card,MALL,WEB
C0117,09/09/2022,  truck  ,  Interior Detailing  ,110.33,62.0,4.0,mobile pay,Highway,In-Person
C0751,2021-07-12,Hatchback,Basic Wash,19.87,16.0,5.0,Credit Card,Highway,Web
C0175,2022-08-09,  HATCHBACK  ,  basic wash  ,18.44,16.0,4.0,Cash,Downtown,WEB
C0338,2021-12-01,truck,deluxe wash,55.36,45.0,2.0,credit card,highway,Web
C0456,2021-12-16,,Basic Wash,16.25,25.0,,debit card,AIRPORT,Web
C0351,2021-07-12,hatchback,PREMIUM WASH,40.61,41.0,4.0,Membership,Downtown,WEB
C0691,08/05/2022,Luxury,Premium Wash,35.35,39.0,5.0,Membership,Suburban,in-person
C0651,2021-09-05,  Truck  ,  Basic Wash  ,21.53,23.0,4.0,MOBILE PAY,Highway,MOBILE
C0372,2021-10-24,SUV,Interior Detailing,109.51,60.0,4.0,credit card,Airport,Web
C0108,12/12/2022,LUXURY,basic wash,24.01,17.0,3.0,Membership,Suburban,MOBILE
C0712,2021-09-21,Truck,Basic Wash,22.69,19.0,5.0,Debit Card,mall,In-Person
C0610,2021-03-14,Hatchback,Premium Wash,36.72,31.0,4.0,membership,Highway,Web
C0485,29-05-2024,Hatchback,Basic Wash,23.17,21.0,4.0,debit card,MALL,in-person
C0107,2021-10-10,Sedan,Basic Wash,21.22,19.0,4.0,Credit Card,mall,WEB
C0146,2023-07-25,  Truck  ,  PREMIUM WASH  ,37.5,31.0,4.0,Credit Card,highway,in-person
C0145,2022-05-17,suv,FULL SERVICE,131.48,115.0,5.0,Credit Card,mall,In-Person
C0223,2021-08-19,HATCHBACK,Interior Detailing,98.75,62.0,3.0,MOBILE PAY,highway,in-person
C0457,2022-06-02,suv,basic wash,17.1,19.0,0.0,Cash,highway,In-Person
C0835,10/14/2022,SUV,Premium Wash,unknown,N/A,2.0,Mobile Pay,MALL,MOBILE
C0229,2022-09-17,truck!,#basic wash,17.39,19.0,1.0,debit card,Suburban,In-Person
C0262,2022-10-02,luxury,PREMIUM WASH,38.89,44.0,5.0,credit card,MALL,Web
C0110,2021-11-04,SUV,Premium Wash,37.78,33.0,6.0,Credit Card,mall,WEB
C0289,2024-03-16,truck,deluxe wash,59.45,54.0,4.0,Cash,Highway,MOBILE
C0624,2022-11-12,Van,FULL SERVICE,126.91,113.0,4.0,mobile pay,MALL,In-Person
C0384,12/17/2021,SUV,full service,130.56,100.0,5.0,Credit Card,mall,MOBILE
C0449,04/09/2021,luxury,basic wash,18.68,15.0,3.0,Mobile Pay,MALL,In-Person
C0868,02/24/2023,Luxury!,#Interior Detailing,113.74,60.0,4.0,Mobile Pay,Downtown,WEB
C0331,2024-08-28,Hatchback,Interior Detailing,107.39,77.0,4.0,mobile pay,Suburban,in-person
C0810,2023-11-20,Luxury,FULL SERVICE,115.54,109.0,5.0,Credit Card,Airport,Web
C0421,2022-01-13,,Basic Wash,unknown,N/A,,Mobile Pay,Suburban,Web
C0912,2023-07-06,Truck,full service,128.74,114.0,3.0,Debit Card,Highway,In-Person
C0768,2021-04-29,Van,deluxe wash,57.14,56.0,4.0,membership,mall,In-Person
C0432,2022-01-03,  HATCHBACK  ,  Premium Wash  ,42.1,40.0,7.0,membership,Airport,Web
C0881,2023-12-25,Luxury,full service,142.14,106.0,4.0,mobile pay,mall,MOBILE
C0090,2023-08-22,Sedan,deluxe wash,68.16,56.0,4.0,Membership,AIRPORT,In-Person
C0069,2024-09-20,SEDAN,Premium Wash,41.56,44.0,4.0,Debit Card,AIRPORT,Web
C0177,2023-09-11,Truck,full service,140.67,117.0,4.0,Credit Card,Highway,in-person
C0701,2021-05-07,Hatchback,Interior Detailing,109.57,85.0,5.0,mobile pay,AIRPORT,MOBILE
C0183,2022-04-19,luxury,Basic Wash,24.14,24.0,4.0,MOBILE PAY,Highway,WEB
C0985,2022-04-20,suv,PREMIUM WASH,178.86039874055618,39.0,4.0,credit card,mall,MOBILE
C0602,2022-03-15,SUV,Basic Wash,20.05,15.0,4.0,membership,Downtown,WEB
C0990,2022-03-13,luxury,deluxe wash,61.4,52.0,4.0,Debit Card,Highway,WEB
C0274,2022-01-05,Sedan,deluxe wash,63.22,47.0,3.0,mobile pay,Highway,WEB
C0508,07-01-2022,Truck,deluxe wash,61.06,51.0,1.0,CASH,Highway,Web
C0547,2022-11-01,luxury,basic wash,19.96,19.0,4.0,debit card,highway,in-person
C0678,2022-02-16,HATCHBACK!,#Interior Detailing,83.95,90.0,5.0,Debit Card,highway,In-Person
C0783,2024-05-20,Hatchback,PREMIUM WASH,36.05,33.0,3.0,credit card,Highway,in-person
C0016,2022-02-18,truck,full service,146.31,114.0,5.0,mobile pay,Downtown,MOBILE
C0866,2021-12-09,Sedan,deluxe wash,65.77,50.0,2.0,Cash,Suburban,in-person
C0270,2022-06-06,Hatchback,Interior Detailing,117.86,70.0,1.0,debit card,mall,MOBILE
C0144,2022-07-04,Sedan,full service,147.49,93.0,4.0,Membership,Downtown,In-Person
C0271,2023-12-19,HATCHBACK,deluxe wash,68.91,60.0,3.0,CASH,highway,in-person
C0697,2023-01-01,truck,full service,110.72,114.0,5.0,MOBILE PAY,highway,WEB
C0089,2021-12-29,Truck,basic wash,23.37,18.0,3.0,credit card,mall,Web
C0426,2021-07-20,Sedan,PREMIUM WASH,38.6,36.0,4.0,Cash,Suburban,WEB
C0515,2024-02-18,Luxury,PREMIUM WASH,43.03,36.0,5.0,debit card,MALL,In-Person
C0217,2024-10-20,suv,Interior Detailing,722.2592680543793,66.0,2.0,Cash,Airport,Web
C0413,2022-06-11,Van,FULL SERVICE,142.83,105.0,10.0,Mobile Pay,Downtown,Web
C0204,2022-12-20,LUXURY,deluxe wash,63.83,52.0,4.0,membership,AIRPORT,In-Person
C0152,2022-10-18,truck,full service,121.99,109.0,5.0,CASH,Downtown,WEB
C0297,12-01-2022,luxury!,#FULL SERVICE,133.38,118.0,2.0,credit card,Airport,Web
C0091,2023-01-20,SUV,Basic Wash,17.34,25.0,5.0,CASH,highway,In-Person
C0303,2023-01-15,van!,#Basic Wash,18.36,17.0,3.0,Membership,Downtown,MOBILE
C0630,2023-05-08,luxury,deluxe wash,58.46,55.0,4.0,debit card,highway,in-person
C0328,2025-01-01,truck,full service,101.56,118.0,4.0,MOBILE PAY,MALL,Web
C0794,2023-11-06,  Sedan  ,  full service  ,104.77,103.0,4.0,Credit Card,Airport,Web
C0702,2024-12-07,SUV,Premium Wash,46.51,31.0,5.0,Credit Card,Airport,in-person
C0378,2022-01-07,VAN,Premium Wash,49.46,39.0,4.0,Mobile Pay,MALL,In-Person
C0761,2022-12-28,Truck,Basic Wash,16.14,15.0,5.0,mobile pay,mall,MOBILE
C0359,2021-09-12,Hatchback,FULL SERVICE,123.66,115.0,4.0,debit card,AIRPORT,MOBILE
C0871,25-03-2023,luxury,FULL SERVICE,111.18,95.0,4.0,CASH,Highway,In-Person
C0644,2022-12-23,suv,PREMIUM WASH,39.66,34.0,5.0,Debit Card,MALL,MOBILE
